id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9954327,NEW CENTRAL ATTIC WITH ALTANA,21835799,Martina,Isole,Castello,45.43771,12.34352,Entire home/apt,,3,9,2019-01-02,0.08,1,0,0,
9968217,Residenza Formosa 3,632312,Guillaume,Isole,Cannaregio,45.43941,12.34093,Entire home/apt,91,2,7,2021-02-25,0.07,6,76,0,IT027042B4TH5GE78C
9983438,Shared Double Bathroom,25022476,Antonio,Isole,Cannaregio,45.44063,12.33351,Private room,70,1,223,2023-11-28,2.05,8,316,0,IT027042B4Y2I86NXR
9984881,216 Venice double room bathroom private,51193135,Zhou,Terraferma,Piave 1860,45.48349,12.23726,Private room,75,1,70,2023-06-19,0.67,9,21,0,027042-LOC-11617
9988301,Triple Room 1 - Best Holidays Venice,25022476,Antonio,Isole,Cannaregio,45.44034,12.33416,Private room,93,1,33,2024-12-01,0.36,8,318,12,IT027042B4Y2I86NXR
13163877,Rialto Room on rooftop,48092742,Ciars,Isole,Castello,45.43664,12.33811,Private room,,1,7,2022-10-24,0.07,46,0,0,
13181481,Pretty flat with canal view - WiFi,73709835,Paolo,Isole,Cannaregio,45.4449,12.33176,Entire home/apt,,4,167,2022-06-02,1.63,2,0,0,
13189348,Very big and nice room,72638653,Yujie,Terraferma,San Lorenzo XXV Aprile,45.49243,12.23697,Private room,28,1,210,2024-11-17,2.02,8,347,31,IT027042B4FOK6VVN6
13191891,Romantic room in the heart of San Marco,73840657,Gianluigi,Isole,San Marco,45.4353,12.33715,Private room,,2,106,2019-05-15,1.03,4,0,0,
13192030,"Panoramic flat with terrace, in heart of San Marco",73840657,Gianluigi,Isole,San Marco,45.43381,12.33566,Entire home/apt,,2,145,2019-05-13,1.40,4,0,0,
13192227,Lovely Central Venetian room in San Marco,73840657,Gianluigi,Isole,San Marco,45.43322,12.3367,Private room,,2,111,2019-05-15,1.07,4,0,0,
13201733,Ca Dragan Truly Venice house,37381363,Horacio,Isole,Cannaregio,45.44075,12.33596,Entire home/apt,148,2,156,2024-11-01,1.51,4,213,24,IT027042C26ABM8Z7E
13205131,Central Suite with private bath,73990890,Nina,Isole,San Polo,45.43745,12.32767,Private room,74,2,393,2024-11-12,3.80,1,75,46,IT027042C2RDZ3NTIX
13228648,Apartment Moro 5 (80mt. from Rialto´s Bridge),2634978,Veniceapartment-Com,Isole,San Marco,45.43419,12.33541,Entire home/apt,257,1,70,2024-10-06,0.69,133,327,7,
13229486,Residenza dell'Arte,5618111,Easy Suite,Isole,Giudecca,45.42778,12.32004,Entire home/apt,86,1,107,2024-10-25,1.08,72,297,6,IT027042C2PKCYNK54
13231972,Venice central Boutique apartment,68564211,Valentina,Isole,Cannaregio,45.4442,12.32865,Entire home/apt,87,2,701,2024-12-03,6.79,23,167,78,IT027042C2XHGF37FU
13244064,Shared room in Venice !,35982417,Giulia,Isole,Dorsoduro,45.43289,12.31901,Shared room,,1,2,2016-06-13,0.02,1,0,0,
13273474,LA BIENNALE Suite House,74794562,Betty,Isole,Castello,45.43306,12.35321,Entire home/apt,100,3,190,2024-11-24,1.84,2,308,29,IT027042C2Y3L8C36F
13280248,"CA' SCARPA BIENNALE Charming, cosy, full of light",14501025,Xenia,Isole,Castello,45.43266,12.35554,Entire home/apt,172,1,364,2024-11-03,3.53,1,168,27,IT027042C29N56BG9Q
13285492,Poveglia - Magical atmosphere in the heart of Venice.,74943278,Cristiana,Isole,Castello,45.42995,12.35672,Private room,140,2,125,2020-01-12,1.21,2,124,0,
13288744,"Cosy, R♡mantic & Stylish Studio",7167809,Alessia,Isole,Cannaregio,45.43893,12.33915,Entire home/apt,98,3,303,2024-11-24,2.97,2,64,45,IT027042C2INFOZ5JD
13309034,Luxury apartment in Venice St. Mark,51054790,Anna,Isole,San Marco,45.4338,12.33855,Entire home/apt,550,2,163,2024-11-17,1.59,5,282,4,027042LOC07075
13320881,"Vista sui tetti, tante finestre, ai Frari!",75337369,Cesare,Isole,San Polo,45.43854,12.32711,Entire home/apt,170,3,99,2024-11-01,0.98,1,0,32,IT027042C2XKNWJM6V
13335877,BRIGHT APARTMENT 10 MINUTES FROM RIALTO,75167477,Martina,Isole,San Polo,45.4392,12.32909,Entire home/apt,140,3,506,2024-11-24,4.97,1,351,66,IT027042B4XB08DSVO
13337354,Ca All Arco Venezia Elisabetta,75529111,Elisabetta,Isole,Castello,45.438474013393105,12.349412632289102,Entire home/apt,186,3,13,2024-10-16,0.13,1,326,3,IT027042C2YMPB9IOC
12860900,Adorable room in Cannaregio,70301079,Claudio,Isole,Cannaregio,45.44394,12.32173,Private room,,1,4,2016-08-10,0.04,1,0,0,
12861076,Albrizzi Palace - Venice Historical Center,2634978,Veniceapartment-Com,Isole,Cannaregio,45.44193,12.33771,Entire home/apt,201,1,57,2024-10-09,0.55,133,360,13,IT027042C25NSPSHJ6
12864747,ROMANTIC LOFT,34207653,Veronica,Terraferma,Altobello,45.48958,12.24759,Entire home/apt,,2,0,,,1,0,0,
12878255,JAZZ HOUSE,70455711,Elena,Isole,Dorsoduro,45.43218,12.31733,Entire home/apt,,3,149,2020-02-28,1.43,1,0,0,
12879781,Dream in Venice,1974968,Itinere Villas,Isole,Giudecca,45.42415,12.3311,Entire home/apt,2700,1,0,,,1,365,0,
12881240,Ca' d'Oro Amazing View on Grand Canal,2634978,Veniceapartment-Com,Isole,Cannaregio,45.44315,12.33065,Entire home/apt,174,1,47,2024-10-29,0.47,133,253,16,IT027042B4653XP6NG
12894202,Dorsoduro Charming Garden  Hideway,2196999,Barbara,Isole,Dorsoduro,45.43174,12.31788,Entire home/apt,150,1,149,2024-11-03,1.54,4,182,33,IT027042B4VHEACL8S
12900098,Casa La Perla,52980180,Giulia,Isole,San Marco,45.43423,12.33898,Entire home/apt,,5,0,,,1,0,0,
12915984,Appartamento con terrazza,70787871,Manola,Terraferma,Favaro,45.50891,12.28285,Entire home/apt,,3,10,2018-05-15,0.11,1,0,0,
12918964,appartamento Casanova,4557370,Giovanna,Isole,Castello,45.4367,12.33996,Entire home/apt,140,3,17,2024-11-22,0.16,6,225,2,IT027042B4DX2RVQA4
12937474,Grazioso monolocale a Venezia,71058708,Chiara,Isole,Cannaregio,45.44532,12.3237,Entire home/apt,,2,10,2016-09-11,0.10,1,0,0,
12949574,Ve-nice Suite Giuffa C4834,22423242,Stefano,Isole,Castello,45.4365,12.34217,Entire home/apt,194,2,72,2024-10-27,0.96,6,356,12,IT027042C43PS6T2DA
12961008,Cà Ruffoni Apartment IP0270422900,15005402,Veronica,Isole,San Polo,45.43681,12.32468,Entire home/apt,148,4,81,2024-11-04,0.78,9,347,20,IT027042B4EN7E4SKY
12965595,Ca dei libri - Penthouse and Altana,55364024,Thierry,Isole,Castello,45.43524,12.34695,Entire home/apt,250,21,2,2016-09-26,0.02,1,0,0,
12968462,"Molino Stucky Giudecca 55, quiet sunny, luxurious",71334308,Nick,Isole,Giudecca,45.42626,12.31767,Entire home/apt,,3,14,2019-10-21,0.14,1,0,0,027042LOC06510
12978397,TinyLuxury Penthouse S. Marco,23810951,Claudio,Isole,San Marco,45.43407,12.33983,Entire home/apt,145,2,234,2024-11-02,2.27,2,345,42,
12978839,San Marco apartment with 1 bedroom in Venice!,25496626,Bertoli,Isole,San Marco,45.43378,12.33627,Private room,165,2,128,2024-10-03,1.23,5,305,6,IT027042B4EAWOIBJB
12983557,Ca' Doge da Ponte - S.Marco,71494066,Monica,Isole,San Marco,45.43273,12.33128,Entire home/apt,199,2,582,2024-11-22,5.62,2,91,81,IT027042C2SXQPJ8NL
12987934,La terrazza del melograno/The pomegranate terrace,71539325,Giovanni,Isole,Castello,45.43823,12.34266,Entire home/apt,250,3,107,2024-10-30,1.07,1,337,13,IT027042C21YLBSUKJ
12996302,Venezia e il  Lido,71628380,Isabella,Isole,Lido,45.41351,12.37188,Entire home/apt,120,5,31,2024-07-08,0.34,1,83,3,
12997739,Malika Flat: Heart of Venice - Free Wi-Fi,71624806,Malika,Isole,San Marco,45.43355,12.32878,Entire home/apt,171,2,197,2024-09-26,1.91,1,362,12,IT027042B4Y6TEDYOS
13001409,"Procuratie Due, Elegant and Bright Apartment in Cannaregio",24571049,Simone,Isole,Cannaregio,45.44289,12.32447,Entire home/apt,240,2,416,2024-11-21,4.04,3,256,63,IT027042C2DSH9XK3T
13008523,singola a mestre con bagno privato,7262151,Carlotta,Terraferma,Piave 1860,45.48579,12.23434,Private room,21,1,250,2024-12-05,3.68,1,179,102,IT027042B4AY59MKDA
13021925,Panoramic roof terrace heart  of Venice,2399510,Marina,Isole,Castello,45.43784,12.33867,Entire home/apt,96,1,415,2024-11-17,4.01,2,242,94,IT027042C2FBH36J2B
13074432,"Ca Fenice, a suite from which you can see the gondolas.",72488647,Roberto,Isole,San Marco,45.43355,12.33413,Entire home/apt,469,2,45,2024-10-05,0.44,3,365,1,
13075813,Lido di Venezia a 2 passi dal centro.,72488647,Roberto,Isole,Lido,45.41233,12.36938,Entire home/apt,196,15,8,2024-04-20,0.08,3,351,1,
13078027,"Palazzo del Sale, Rialto",29588094,Alberto,Isole,San Marco,45.43724,12.33532,Entire home/apt,200,1,60,2024-08-03,0.58,1,266,3,IT027042C2SVXDXTSY
13081527,Private Apartment ARCA - Venice Mainland,4880048,CR Group,Terraferma,Piave 1860,45.49042,12.23599,Entire home/apt,101,1,142,2024-11-03,1.53,6,364,19,IT027042C2MEQD7ESV
13087597,"Ca' de la Comare, amazing  on Canal Grande",12113015,Mario,Isole,Santa Croce,45.44201,12.32732,Entire home/apt,153,3,207,2024-10-29,2.00,19,326,36,027042 LOC 03914
13102375,Luxury spacious room in beatyful apartment,72638653,Yujie,Terraferma,Piave 1860,45.49114,12.23654,Entire home/apt,150,1,98,2024-06-29,0.99,8,347,3,IT027042B4FOK6VVN6
13113908,Giudecca Light Home,68030097,Laura,Isole,Giudecca,45.42609,12.32086,Entire home/apt,120,3,271,2024-11-03,2.63,1,137,21,IT027042C2YDYTYRJO
13122321,Villa Giotto - Suite Studio Apartment,13634695,Maura,Terraferma,Altobello,45.488365,12.249135,Entire home/apt,,1,0,,,8,1,0,
13123956,Ca'Bernet in the heart of Venice,64039606,Margherita,Isole,Santa Croce,45.43986,12.32575,Entire home/apt,114,2,599,2024-11-17,5.79,1,90,76,IT027042C2NHLZCVWA
10953865,Elegant Rooms Piazza San Marco!,45896811,Caterina,Isole,Castello,45.43639,12.34228,Private room,110,1,83,2024-07-09,0.77,6,102,1,IT027042B4VCSELWYM
10958233,Apartment in the heart of Venice,6350178,Cristina,Isole,San Polo,45.43765,12.32812,Entire home/apt,94,3,476,2024-11-30,4.50,1,274,73,IT027042C2NBLKODZY
10976716,LeoApartment,29271096,Eurohouse,Isole,San Marco,45.43487,12.3314,Entire home/apt,140,2,57,2024-11-02,0.53,4,152,5,IT027042B42KOBO7W4
11000438,Venice Murano Flat wifi a/c,57083767,Laura,Isole,Murano,45.45802,12.35104,Entire home/apt,120,7,76,2024-11-01,0.74,1,259,7,IT027042C2AVZYVT6K
11013793,Double and Triple Room large and comfortable,45896811,Caterina,Isole,San Marco,45.43531,12.34025,Hotel room,110,1,29,2024-06-28,0.27,6,144,1,IT027042B4VCSELWYM
11030786,Luminoso appartamento a Murano,57242949,Susanna,Isole,Murano,45.45124,12.35029,Entire home/apt,150,3,41,2024-11-02,0.39,1,242,6,IT027042C26Y8TIFX8
11037556,VENICE ROMANTIC RESIDENCE WITH FREE PARKING,57257277,Alex,Terraferma,Zona Commerciale via Torino,45.48486,12.25056,Entire home/apt,,2,194,2024-11-10,1.83,4,0,33,M0270422682
11092920,Hospitable Room Double/Triple,45896811,Caterina,Isole,Castello,45.43667,12.34217,Private room,110,1,1,2022-10-03,0.04,6,253,0,IT027042B4VCSELWYM
11112146,MODERATAcameraDoppia una piazza&mezzo(150cmx190cm),45896811,Caterina,Isole,Castello,45.43496,12.34063,Private room,110,1,15,2024-08-12,0.15,6,219,1,IT027042B4VCSELWYM
11115591,Spacious accommodation 10 minutes from Venice,32366650,Renzo,Terraferma,Villaggio San Marco,45.4839,12.25598,Entire home/apt,137,2,397,2024-11-03,3.80,1,356,56,IT027042C2VR7BJQJM
11129665,Ca' Del Pittore with roof terrace,669047,Views On Venice,Isole,Castello,45.43546,12.34508,Entire home/apt,337,1,105,2024-11-18,0.99,82,244,16,IT027042C26TGRTG6J
11177317,Apartment in art nouveau villa,45571612,Paolo,Isole,Lido,45.4179,12.37347,Entire home/apt,80,3,116,2024-11-04,1.22,3,207,16,IT027042C2POQNABTU
11193552,"Cozy apartment in San Marco area, A/C  city center",578031800,Roberto,Isole,San Marco,45.43392,12.32929,Entire home/apt,291,7,59,2023-04-26,0.56,1,61,0,IT027042C26FT7YB9Q
11199519,very comfortable ground floor house with wifi,58314647,Paula,Isole,Castello,45.43854,12.3415,Entire home/apt,150,3,160,2024-10-29,1.53,1,314,31,
11216430,"Suite de charme, 3 min from S. Marco",13827722,Raffaello,Isole,Castello,45.43544,12.34097,Entire home/apt,120,1,232,2024-11-22,2.19,1,182,47,IT027042C2EYM6KFGM
11227476,"""Big bed"", shared bathroom",12355491,Ali,Isole,Cannaregio,45.44118,12.33875,Hotel room,82,2,121,2024-10-13,1.14,6,109,31,
11232084,"Appartamento "" Casa Jazz"" con altane e terrazzino",35353722,Eliana,Isole,San Marco,45.43427,12.33117,Entire home/apt,,7,55,2019-10-20,0.59,1,5,0,IT027042C23O36JIUH
11234583,Casa Renier-Biennale…Exclusive,28981705,Consuelo,Isole,Castello,45.43278,12.35515,Entire home/apt,271,2,189,2024-10-07,1.76,2,171,13,IT027042C2DW36TD07
11267714,Loft con giardino Venezia centro,58826603,Pietro,Isole,San Polo,45.43714,12.32607,Entire home/apt,,5,0,,,1,0,0,
11273610,CA ZULIAN a breathtaking canal view,10988715,Andrea,Isole,Castello,45.43847,12.34177,Entire home/apt,138,2,335,2024-11-04,3.17,15,327,31,IT027042B45VZNZ7PS
11291528,"Like at home: spacious, excellent equipment, calm.",58995591,Corinne,Isole,San Polo,45.43804,12.33178,Entire home/apt,172,3,220,2024-10-29,2.11,1,145,19,MO270424998
11299645,My House for You in Venice  027042LOC03195,37814406,Max E Jenny,Isole,Dorsoduro,45.43417,12.31978,Entire home/apt,300,3,55,2024-11-15,0.55,4,243,17,IT027042C2YNHJHMFZ
11314292,"VENEZIA,FINESTRE SULLA LAGUNA",9135659,Rossana,Isole,Giudecca,45.4251,12.32439,Entire home/apt,220,3,35,2024-11-02,0.34,1,332,7,IT027042B407YTVP64
11320046,Relaxing place at Rialto,59205984,Luisa,Isole,San Marco,45.43598,12.33644,Entire home/apt,190,2,263,2024-11-04,2.49,1,251,47,
11329777,Charming new apartment,1646068,Fabiano,Isole,Cannaregio,45.44321,12.31979,Entire home/apt,108,2,105,2024-10-26,1.00,4,350,17,IT027042C2P73NUIA4
11347037,Casa Nina - easy to reach Venice,581719407,Julian,Terraferma,Carpenedo,45.50499,12.26406,Entire home/apt,104,1,131,2024-10-14,1.24,9,317,15,IT027042B42ENENIIC
11351234,Ca' Milla Apartment,226598,Andrea,Isole,San Polo,45.43648,12.32838,Entire home/apt,110,3,148,2024-11-05,1.48,2,296,16,IT027042C2O5LGZE6B
11352211,Appartamento in residence servito,49321077,Lorena,Isole,San Marco,45.43288,12.33319,Entire home/apt,,7,0,,,1,0,0,
11352892,Rooftop terrace flat Rialto Venezia Venice Center,59377130,Angelo,Isole,Castello,45.43720401995719,12.33837503939867,Entire home/apt,300,2,432,2024-11-03,4.08,1,12,41,IT027042C2TUDRARXZ
11373018,Appartamento in centro storico,59611150,Luigia,Isole,Castello,45.43605,12.34615,Entire home/apt,109,4,228,2024-11-21,2.18,2,265,32,IT027042C26337PQ18
11376168,Residenza dei Dogi,59637158,Marco,Isole,Castello,45.4362,12.34318,Entire home/apt,227,3,57,2024-10-27,0.54,1,174,7,027042LOC08263
11383366,CASA CONTARINA,59698316,Gino,Isole,San Marco,45.43278,12.33706,Entire home/apt,225,5,127,2024-11-03,1.21,1,90,22,IT027042C2LJJQZV3Q
11384857,"Casa dei Bombardieri, amazing view, near Biennale",59709922,Fabio,Isole,Castello,45.43724,12.34726,Entire home/apt,115,5,13,2024-10-25,0.13,1,323,2,IT027042C2BCWVAFB3
11386399,acasetta very central apartment,59719287,Luigi,Isole,Castello,45.43653354348681,12.341442521933754,Entire home/apt,200,2,511,2024-11-20,4.80,1,306,74,IT027042C2AIKSJXJX
11389770,Single room (shared bathroom),12355491,Ali,Isole,Cannaregio,45.43968,12.34033,Hotel room,80,2,178,2024-11-01,1.67,6,161,25,
11417636,Corte Bollani Apartment - San Polo,59506205,Carlotta,Isole,San Polo,45.4384,12.33168,Entire home/apt,,2,220,2020-08-30,2.07,1,0,0,
11447312,Apartment Views on Venice Lagoon,28095151,Kateryna,Isole,Lido,45.413307493043426,12.365530612544692,Entire home/apt,350,3,12,2024-09-02,0.14,1,227,4,IT027042B4777FR4BE
11453043,Few minutes from St. Mark and a step from the sea,10288189,Angelo,Isole,Lido,45.41224,12.36789,Entire home/apt,75,3,213,2024-11-11,2.01,1,185,16,IT027042C2N5E4JWXJ
11454122,At 1 min dall'Accademia : duplex stylish and cosy,59327194,Corinne,Isole,Dorsoduro,45.43073,12.32758,Entire home/apt,142,3,252,2024-10-24,2.38,1,231,12,IT027042B43ZI3QXCJ
11456589,CA' GIOIA  @ Guglie,16838381,Arianna,Isole,Cannaregio,45.44624,12.32306,Entire home/apt,53,2,39,2024-11-22,1.33,5,65,27,IT027042B4G3HW2R9A
11465539,Lovely Rialto Apartment,60316902,Eva,Isole,San Polo,45.43922,12.33418,Entire home/apt,150,3,260,2024-11-03,2.47,1,155,26,
11470465,Grazioso appartamento restaurato,60347597,Silvia,Isole,Castello,45.438,12.34557,Entire home/apt,105,5,132,2024-11-01,1.25,1,212,13,IT027042C2SQOA6IET
11496924,Dear Venice B&B Oriente Room,21826237,Denise,Terraferma,Marghera Catene,45.4748,12.20915,Private room,81,1,18,2023-06-23,0.18,2,7,0,
11509732,Burano /ampio e colorato a 15 minuti da Venezia,52208881,Murano,Terraferma,San Lorenzo XXV Aprile,45.48988,12.25064,Entire home/apt,86,4,170,2024-11-10,1.62,3,360,22,IT027042C2QTZBKEL4
11517928,"Between the channels, in San Marco",27394391,Davide,Isole,San Marco,45.43228,12.3303,Entire home/apt,219,3,60,2024-09-25,0.57,4,203,2,IT027042C2DWBKF9OH
11526552,Appartamento a piano terra nel cuore di Cannaregio,60778507,Viorica & Cristian,Isole,Cannaregio,45.44284,12.33054,Entire home/apt,170,2,682,2024-11-03,6.42,4,359,71,IT027042C2JMORKEO6
11530067,"appartamento Ormesini - ottimo wifi, a/c",60807005,Diana,Isole,Cannaregio,45.44651,12.32682,Entire home/apt,129,2,512,2024-11-17,4.84,1,208,74,IT027042C26856ASS2
11549083,Casa Gottardi - Sky Room,60962235,Susanna,Isole,San Polo,45.43877,12.33448,Private room,86,3,504,2024-11-28,4.77,2,127,65,IT027042C29JQBXG3B
11560478,b&b Airport Venice Diego Orange,61055442,Santo,Terraferma,Aeroporto,45.5141,12.34478,Hotel room,89,1,137,2024-10-05,1.34,1,247,10,IT027042B4AFGCGC7S
11584520,Venice Lagoon House - 4 beds mixed dorm,52157101,GianLuca,Terraferma,Tessera,45.50245,12.327,Shared room,,1,41,2019-06-03,0.39,3,0,0,
11600028,cozy small apartment luna near the beach,21365583,Daniela,Isole,Lido,45.41102,12.37233,Entire home/apt,100,3,73,2024-11-01,0.69,3,237,10,IT027042C2SHV2UGAI
11614410,CA' DELLA PORPORA 2 @ GUGLIE BRIDGE,16838381,Arianna,Isole,Cannaregio,45.44769,12.32248,Private room,54,2,422,2024-11-10,4.07,5,344,72,IT027042B4ZXBQIDQQ
11621146,DOMUS DEA IN VENICE CENTER,61544605,Angela,Isole,Dorsoduro,45.43329,12.31767,Entire home/apt,128,3,222,2024-11-12,2.09,1,204,6,
11629964,luminoso sul canale con terrazzo,9202415,Michela,Isole,Dorsoduro,45.4358,12.32281,Entire home/apt,160,3,244,2024-11-30,2.34,1,155,22,IT027042B48U3O8MKL
11634229,Single room near Rialto,48669646,Jing,Isole,Cannaregio,45.44208,12.33567,Private room,,1,2,2016-07-25,0.02,1,0,0,
11650027,Casa Nina room 3 - easy to Venice,581719407,Julian,Terraferma,Carpenedo,45.50281,12.26581,Private room,82,1,433,2024-10-15,4.10,9,318,43,IT027042B42ENENIIC
11650325,"Sogno di Venezia, fascino antico e comfort",14474984,Davide&Franco,Terraferma,Marghera,45.47584,12.23023,Hotel room,66,2,626,2024-11-24,6.12,3,269,59,IT027042B4J645A2NM
11650626,Venezia Love&Style: design &comfort,14474984,Davide&Franco,Terraferma,Marghera,45.47576,12.2302,Hotel room,66,2,660,2024-11-24,6.43,3,277,68,IT027042B4J645A2NM
11667494,"CANAL VIEW, NEAR SAINT MARK SQUARE (DISINFECTED)",61938982,Gianna,Isole,San Marco,45.43525,12.34003,Entire home/apt,93,3,366,2024-12-01,3.56,1,20,53,IT027042C2IPLYO6RX
11669547,La Fenice apartment with 2 bedrooms in Venice!,25496626,Bertoli,Isole,San Marco,45.43547,12.33502,Private room,226,3,126,2024-10-22,1.37,5,284,7,IT027042B479GRWT8D
11672760,Strategic position for Venice visiting,61973863,Gabriella,Isole,San Polo,45.435768,12.327411,Entire home/apt,150,3,439,2024-11-18,4.32,2,346,45,IT027042C2WOD3EFF9
11696419,Venetian Attitude apartment near Rialto Venice,15682327,Cristian,Isole,Cannaregio,45.44038,12.33898,Entire home/apt,72,3,323,2024-11-26,3.06,2,303,41,
11713100,Soggiorno da sogno a VENEZIA piazza San Marco,62271178,Vanda,Isole,San Marco,45.43436,12.33885,Entire home/apt,1990,2,0,,,1,42,0,
11732906,"Cannaregio ""Tiepolo"" Apartment 4px",62407552,Eleonora,Isole,Cannaregio,45.44442,12.32342,Entire home/apt,,4,22,2022-08-19,0.21,2,0,0,
11733755,"Cannaregio ""Bellavista"" Apartment",62407552,Eleonora,Isole,Cannaregio,45.4442,12.3273,Entire home/apt,,4,21,2022-08-14,0.21,2,0,0,
11784063,Villa Paolina - accogliente appartamento a Venezia,62751074,Fabio,Terraferma,Piave 1860,45.48555,12.23068,Entire home/apt,117,2,204,2024-11-02,1.93,1,89,5,IT027042C26H4SWPQO
11785500,"Accademia Design apartment, Dorsoduro",6631752,Alberta & Marco,Isole,Dorsoduro,45.430813,12.328,Entire home/apt,150,3,237,2024-11-03,2.26,1,347,40,IT027042B4BUQPKZX4
11791588,"""Nausicaa"":a lovely apartment.",62802490,Elena,Isole,Castello,45.43457,12.34733,Entire home/apt,163,2,13,2019-08-02,0.12,1,310,0,IT027042C275MJQWBY
14375002,Monnalisa Venice Apartment,325899215,Leonardo,Isole,Cannaregio,45.44389,12.33035,Entire home/apt,127,1,137,2024-08-18,1.36,3,146,2,IT027042C2Z6T77B9B
14382154,San Martino wi-fi in San Marco,15112827,Marco,Isole,San Marco,45.4352,12.33684,Entire home/apt,133,3,105,2024-10-25,1.04,12,286,13,027042 LOC 10868
14385762,Double room near Venice (1),201459,Giada,Terraferma,Piave 1860,45.483913,12.232216,Private room,43,2,394,2024-11-21,3.89,4,311,82,IT027042B4AM6NHXRL
14396276,Ca' Forcola welcomes you!,88476584,Daria & Damiano,Isole,Dorsoduro,45.43367,12.31666,Entire home/apt,109,3,255,2024-11-15,2.52,1,243,34,IT027042C24JKL9TG7
14401813,Double room with single beds near Venice,201459,Giada,Terraferma,Piave 1860,45.48455,12.23304,Private room,45,2,407,2024-11-19,4.02,4,326,67,IT027042B4AM6NHXRL
14402172,Double room near Venice,201459,Giada,Terraferma,Piave 1860,45.48425,12.23243,Private room,46,2,394,2024-11-06,3.89,4,323,79,IT027042B4AM6NHXRL
14409790,Apt. Ca´ Sturion (130 mt. from Rialto´s Bridge),2634978,Veniceapartment-Com,Isole,San Polo,45.43794,12.33371,Entire home/apt,160,1,85,2024-11-13,0.85,133,359,15,IT027042C287GFE98E
14411510,Le Terrazze di Sofia,13019431,Helga Anna,Isole,Castello,45.43684387207031,12.344133377075195,Entire home/apt,288,5,12,2023-07-28,0.12,12,0,0,
14413161,"LAGUNA HOUSE , house on the water",88663992,Eleonora,Isole,Murano,45.45826,12.3488,Entire home/apt,110,2,166,2024-11-04,1.65,2,286,35,
14440594,THE REAL VENICE,87178841,Carlo,Isole,Cannaregio,45.4435,12.33181,Entire home/apt,88,2,320,2024-10-16,3.18,1,134,46,
14446733,Confortevole appartamento in incantevole posizione,88958488,Ernesto,Isole,Cannaregio,45.44733,12.32176,Entire home/apt,140,5,112,2024-10-18,1.12,1,284,11,IT027042C2HIVY345P
14457785,Apartment Moro 6 (80mt. from Rialto´s Bridge),2634978,Veniceapartment-Com,Isole,San Marco,45.43821,12.33623,Entire home/apt,195,1,35,2024-11-01,0.37,133,324,8,
14487670,Double room with single beds near Venice (1),201459,Giada,Terraferma,Piave 1860,45.48317,12.23129,Private room,44,2,360,2024-11-21,3.55,4,304,70,IT027042B4AM6NHXRL
14498324,Cosy Apartment in Adorable Dorsoduro!,89512390,G&T,Isole,Dorsoduro,45.42904,12.32825,Entire home/apt,88,2,458,2024-11-17,4.65,6,85,65,
14500334,Colombina Miracoli Apartment.,11388964,Chiara,Isole,Castello,45.4375,12.34457,Entire home/apt,86,2,60,2022-09-05,0.59,5,300,0,
14500851,Pantalone Miracoli Apartment.,11388964,Chiara,Isole,Cannaregio,45.43908,12.34058,Entire home/apt,115,1,75,2024-11-01,0.74,5,335,6,
14509329,Comfy Apartment in Adorable Dorsoduro!,89512390,G&T,Isole,Dorsoduro,45.42904,12.32825,Entire home/apt,88,2,508,2024-11-21,5.17,6,85,61,
14509523,Beautiful home from home in Adorable Dorsoduro!,89512390,G&T,Isole,Dorsoduro,45.42904,12.32825,Entire home/apt,88,2,525,2024-11-17,5.30,6,85,60,
14521296,BRIGHT IN A CENTRAL AREA,89734046,Renate Antje Petra,Isole,Lido,45.41019,12.37145,Entire home/apt,170,3,38,2024-10-29,0.39,1,263,6,IT027042C22TBBFJTC
14539272,"Laguna /New,charming full apt. 15min to Venice",52208881,Murano,Terraferma,Altobello,45.48537,12.24688,Entire home/apt,77,5,190,2024-11-01,1.90,3,266,12,IT027042C27MPT7L7G
13137220,Brand New Apartment in Venice,43777105,Gian  Ruggero,Isole,Cannaregio,45.44267,12.33518,Entire home/apt,110,3,246,2024-11-19,2.37,3,138,36,IT027042C2JIQ3JNXZ
13138290,Luxury spacious room,72638653,Yujie,Terraferma,Piave 1860,45.49096,12.23711,Private room,31,1,187,2024-10-29,1.81,8,352,22,IT027042B4FOK6VVN6
13145908,Casetta in Canadà  Lido Venezia,47149089,Giovanni,Isole,Malamocco,45.36624,12.33649,Entire home/apt,126,3,114,2024-11-06,1.12,1,300,13,IT027042C2V65Q499H
13150523,CA CAMMELLO exclusive terrace and canal view,10988715,Andrea,Isole,Cannaregio,45.44562,12.33295,Entire home/apt,143,2,320,2024-11-09,3.08,15,196,26,IT027042C2ENYQ3OWD
13160675,Apt. Malibran (200mt from Rialto´s Bridge),2634978,Veniceapartment-Com,Isole,Cannaregio,45.439212,12.336494,Entire home/apt,173,1,47,2024-11-20,0.47,133,351,30,
13161601,Manin Canal Terrace (200m from St Mark´s Square),2634978,Veniceapartment-Com,Isole,Castello,45.43454,12.34095,Entire home/apt,147,1,39,2024-11-09,0.51,133,349,19,IT027042B4YPL2YEMO
